sample,hifi_dir,hic_dir,version,date,tolid,taxid,species
OG820,/scratch/pawsey0964/lhuet/ref-gen/salsa/OG820/hifi,/scratch/pawsey0964/lhuet/ref-gen/salsa/OG820/hic,hic2,v240502,OG820,80949,Dascyllus aruanus
