sample,hifi_dir,hic_dir,version,date,tolid,taxid,species
OG38,/scratch/pawsey0964/lhuet/PIPELINE_DEV/REFGENOMES/OG38/hifi,/scratch/pawsey0964/lhuet/PIPELINE_DEV/REFGENOMES/OG38/hic,hic2,v230609,fOphLin2,241325,Ophthalmolepis lineolata
